 405,78;  382,241;  197,178;20274,334;185,06311
 405,92;  389,712;  220,442;20040,000;169,27011
 406,07;  346,552;  188,804;19967,334;157,74811
 406,21;  363,867;  215,425;20299,000;148,44178
 406,36;  328,675;  189,978;20205,000;138,69711
 406,50;  348,463;  221,433;20018,666;127,03011
 406,65;  310,830;  194,365;19758,334;116,46478
 406,79;  327,828;  219,745;19830,666;108,08378
 406,93;  300,111;  191,591;20027,334;108,52044
 407,08;  330,632;  204,450;20193,666;126,18244
 407,22;  402,135;  178,455;20396,666;223,68011
 407,37;  852,634;  215,078;20441,666;637,55578
 407,51; 1836,247;  202,996;20449,000;1633,25178
 407,66; 3186,534;  227,800;20422,000;2958,73378
 407,80; 3599,655;  196,026;20360,000;3403,62878
 407,95; 2705,405;  223,198;20418,334;2482,20711
 408,09; 1274,937;  215,576;20522,666;1059,36144
 408,23;  425,502;  237,286;20509,666;188,21644
 408,38;  299,684;  214,752;20314,000;84,93244
 408,52;  290,902;  218,174;20047,666;72,72744
 408,67;  260,098;  191,884;19946,666;68,21444
